,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
7238,458982,Male,Yes,61,Yes,Executive,1.0,High,3.0,Cat_6,C
7239,461045,Female,No,29,No,Entertainment,0.0,Low,2.0,Cat_3,B
7240,466644,Female,No,49,Yes,Homemaker,0.0,Low,,Cat_6,C
7241,459623,Male,Yes,46,No,Entertainment,,Average,5.0,Cat_4,B
7242,459346,Male,Yes,47,Yes,Executive,0.0,Average,5.0,Cat_2,B
7243,464183,Female,No,37,No,Artist,4.0,Low,2.0,Cat_6,C
7244,466642,Male,No,18,No,Healthcare,9.0,Low,3.0,Cat_6,D
7245,460519,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_3,C
7246,462687,Male,No,29,No,Homemaker,11.0,Low,3.0,Cat_3,D
7247,464847,Female,Yes,52,No,Artist,,Average,4.0,Cat_4,A
7248,467921,Female,No,43,Yes,Artist,1.0,Low,4.0,Cat_6,A
7249,460863,Male,Yes,66,Yes,Artist,0.0,Low,5.0,Cat_6,A
7250,464168,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
7251,464819,Female,Yes,67,Yes,Lawyer,1.0,Low,1.0,Cat_4,A
7252,465718,Female,Yes,49,Yes,Marketing,9.0,Low,2.0,Cat_6,C
7253,461025,Male,Yes,38,No,Executive,1.0,High,4.0,Cat_6,D
7254,466243,Female,Yes,38,No,Engineer,1.0,Low,2.0,Cat_4,A
7255,463059,Female,No,32,Yes,Homemaker,10.0,Low,1.0,Cat_6,D
7256,466962,Male,Yes,48,Yes,Artist,8.0,Average,2.0,Cat_6,C
7257,463067,Female,No,42,Yes,Homemaker,7.0,Low,1.0,Cat_6,A
7258,465755,Female,No,50,Yes,Artist,8.0,Low,3.0,Cat_6,C
7259,460088,Female,Yes,33,Yes,Homemaker,,High,2.0,Cat_6,D
7260,466301,Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_2,C
7261,467884,Female,Yes,30,Yes,Engineer,8.0,High,6.0,Cat_4,D
7262,459908,Male,Yes,89,No,Lawyer,0.0,Low,,Cat_6,A
7263,459315,Female,Yes,27,Yes,Doctor,1.0,Low,2.0,Cat_4,D
7264,465343,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,B
7265,467772,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_6,D
7266,463601,Female,No,19,No,Healthcare,4.0,Low,5.0,,D
7267,460292,Female,No,27,Yes,Marketing,12.0,Low,3.0,Cat_6,A
7268,466566,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,B
7269,459500,Male,Yes,37,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
7270,460267,Female,No,27,Yes,Healthcare,1.0,Low,9.0,Cat_6,C
7271,467298,Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
7272,467095,Male,Yes,41,No,Engineer,0.0,Average,2.0,Cat_7,C
7273,465919,Female,No,50,Yes,Artist,0.0,Low,1.0,Cat_6,B
7274,461835,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
7275,461302,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
7276,461275,Male,Yes,66,Yes,Marketing,1.0,High,2.0,Cat_6,B
7277,463115,Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
7278,466362,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7279,462784,Female,No,30,No,Executive,,Low,1.0,Cat_3,C
7280,467498,Male,Yes,56,Yes,Lawyer,,Low,3.0,Cat_1,D
7281,463490,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
7282,463836,Female,Yes,38,Yes,Artist,0.0,Low,1.0,Cat_6,B
7283,459923,Male,No,31,Yes,Marketing,0.0,Low,2.0,Cat_3,D
7284,462590,Female,Yes,30,No,Engineer,,Average,3.0,Cat_4,D
7285,464164,Female,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,C
7286,460298,Female,No,52,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
7287,467819,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,B
7288,460722,Male,Yes,30,No,Entertainment,1.0,Average,3.0,Cat_3,A
7289,466407,Male,Yes,55,No,Entertainment,1.0,Low,3.0,Cat_4,A
7290,462411,Male,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,A
7291,466198,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_3,C
7292,462153,Male,Yes,59,No,Artist,0.0,Low,1.0,Cat_6,B
7293,467180,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
7294,461481,Female,Yes,58,Yes,Artist,9.0,Average,3.0,Cat_6,C
7295,464589,Male,Yes,30,No,Entertainment,11.0,Low,2.0,Cat_5,D
7296,461471,Female,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,C
7297,463981,Female,No,25,Yes,Artist,5.0,Low,1.0,,C
7298,459793,Male,Yes,40,Yes,Artist,0.0,High,,Cat_6,A
7299,464146,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
7300,464498,Male,Yes,45,Yes,Artist,,Average,3.0,Cat_3,B
7301,459589,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_6,D
7302,459775,Male,No,36,Yes,Artist,,Low,2.0,Cat_2,B
7303,459829,Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,D
7304,463314,Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_3,A
7305,459723,Male,Yes,49,Yes,Artist,6.0,Average,2.0,Cat_6,C
7306,459122,Female,Yes,51,Yes,Artist,6.0,Average,5.0,Cat_6,C
7307,462221,Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,D
7308,463528,Male,Yes,67,No,Executive,,High,2.0,Cat_6,A
7309,459112,Female,Yes,72,Yes,Lawyer,1.0,High,,,C
7310,462694,Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,Cat_6,A
7311,466757,Female,Yes,47,No,Engineer,0.0,Low,1.0,Cat_6,A
7312,464413,Female,Yes,36,Yes,Engineer,0.0,Low,1.0,Cat_3,B
7313,464690,Male,Yes,40,No,Engineer,2.0,Average,,Cat_4,D
7314,466425,Male,Yes,32,Yes,Entertainment,1.0,Average,2.0,Cat_3,A
7315,460474,Female,Yes,40,No,Homemaker,9.0,Average,5.0,Cat_4,A
7316,467261,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,C
7317,463411,Male,Yes,42,Yes,Entertainment,,Average,2.0,Cat_6,C
7318,463322,Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Cat_2,B
7319,466193,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,A
7320,461555,Male,No,27,No,Entertainment,,Low,1.0,Cat_6,D
7321,459738,Male,Yes,32,Yes,Artist,1.0,Low,2.0,Cat_6,D
7322,459008,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,B
7323,462004,Female,Yes,53,Yes,Artist,,High,6.0,Cat_3,C
7324,459836,Male,,32,Yes,Healthcare,8.0,High,5.0,Cat_7,D
7325,461250,Female,Yes,47,Yes,Lawyer,2.0,High,4.0,Cat_6,D
7326,461926,Female,Yes,63,Yes,Artist,4.0,Average,4.0,Cat_6,C
7327,459578,Male,Yes,35,Yes,Executive,2.0,Average,5.0,Cat_6,B
7328,466003,Female,Yes,27,Yes,Marketing,9.0,Low,1.0,Cat_3,C
7329,465460,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,B
7330,462862,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,D
7331,466388,Male,,20,No,Healthcare,0.0,Low,2.0,Cat_6,D
7332,465084,Male,Yes,61,Yes,Executive,5.0,High,2.0,Cat_6,C
7333,465777,Female,No,30,Yes,Artist,9.0,Low,5.0,Cat_6,A
7334,466688,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
7335,461029,Male,Yes,42,No,Entertainment,8.0,Low,2.0,Cat_4,A
7336,462132,Male,Yes,47,,Artist,4.0,Low,1.0,Cat_6,B
7337,464812,Female,Yes,48,Yes,Engineer,0.0,High,5.0,Cat_4,A
7338,459351,Female,Yes,57,Yes,Artist,0.0,High,,Cat_1,C
7339,465099,Male,Yes,39,No,Entertainment,0.0,Average,2.0,Cat_6,C
7340,465730,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_4,A
7341,462138,Female,Yes,56,Yes,Artist,1.0,Low,2.0,Cat_6,B
7342,466144,Female,Yes,48,No,Artist,0.0,Low,,,C
7343,465630,Male,No,26,Yes,Artist,,Low,1.0,,B
7344,460332,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
7345,462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,C
7346,459007,Female,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
7347,465130,Female,Yes,50,Yes,Artist,0.0,Average,9.0,Cat_6,C
7348,459702,Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,Cat_6,A
7349,461401,Male,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_6,A
7350,463916,Female,No,32,No,Engineer,9.0,Low,4.0,Cat_5,A
7351,459938,Male,No,61,Yes,Artist,1.0,Low,1.0,Cat_6,B
7352,460199,Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,Cat_6,B
7353,466684,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,C
7354,465978,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,B
7355,465682,Male,Yes,39,Yes,Artist,0.0,Low,4.0,Cat_4,A
7356,462693,Female,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,A
7357,459734,Female,Yes,85,Yes,Artist,1.0,Low,,Cat_6,A
7358,459952,Female,No,35,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
7359,466450,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
7360,466556,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
7361,459932,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
7362,460420,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_6,A
7363,466928,Female,No,26,,Healthcare,0.0,Low,7.0,Cat_6,D
7364,463513,Male,Yes,79,Yes,Artist,,High,2.0,Cat_6,B
7365,460123,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6,D
7366,462357,Male,No,25,Yes,Artist,1.0,Low,3.0,Cat_6,A
7367,459866,Female,No,51,Yes,Artist,,Low,1.0,Cat_6,B
7368,464094,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,B
7369,467852,Female,No,41,Yes,Artist,10.0,Low,1.0,Cat_6,B
7370,462526,Female,Yes,46,Yes,Artist,3.0,Average,5.0,Cat_6,C
7371,461677,Male,No,32,Yes,Healthcare,8.0,Low,,Cat_6,D
7372,463611,Male,No,62,Yes,Artist,0.0,Low,,Cat_6,A
7373,467389,Male,No,43,No,Engineer,1.0,Low,,Cat_6,D
7374,463180,Male,Yes,36,Yes,Artist,0.0,Low,3.0,Cat_3,C
7375,461572,Female,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,C
7376,464607,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_2,C
7377,463921,Female,Yes,49,Yes,,,Low,1.0,Cat_6,B
7378,467679,Female,Yes,51,Yes,Artist,,Average,4.0,Cat_2,C
7379,463694,Female,No,40,No,Marketing,,Low,,Cat_6,D
7380,467751,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
7381,465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
7382,465589,Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
7383,459215,Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3,C
7384,466826,Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
7385,461164,Female,No,39,Yes,Doctor,9.0,Low,1.0,Cat_3,B
7386,459305,Male,Yes,29,No,Healthcare,13.0,High,2.0,Cat_6,B
7387,460181,Female,Yes,37,Yes,Marketing,9.0,Low,1.0,Cat_6,A
7388,466447,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_7,B
7389,467735,Male,No,26,Yes,Doctor,1.0,Low,2.0,Cat_6,A
7390,463755,Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6,B
7391,460930,Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6,D
7392,465246,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
7393,459683,Female,Yes,56,Yes,Engineer,1.0,Average,3.0,Cat_6,B
7394,463491,Male,Yes,27,Yes,Doctor,9.0,Average,3.0,Cat_6,D
7395,466058,Male,Yes,35,No,Entertainment,1.0,Low,,Cat_4,A
7396,459985,Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6,B
7397,464523,Female,No,30,Yes,Healthcare,13.0,Low,,Cat_6,D
7398,462815,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,A
7399,464187,Female,No,41,No,Engineer,9.0,Low,1.0,Cat_6,A
7400,461246,Male,Yes,51,Yes,Artist,,Average,5.0,Cat_6,C
7401,460655,Male,No,19,Yes,Marketing,,Low,4.0,Cat_6,D
7402,467137,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_6,D
7403,462477,Male,No,25,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
7404,463906,Female,Yes,40,Yes,Engineer,0.0,Average,4.0,Cat_6,B
7405,465855,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,A
7406,467334,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,C
7407,461600,Male,No,30,Yes,Marketing,1.0,Low,5.0,Cat_6,C
7408,465828,Female,No,29,No,Entertainment,9.0,Low,4.0,Cat_4,D
7409,463494,Male,Yes,47,,Healthcare,,Average,4.0,Cat_6,D
7410,460279,Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6,B
7411,463136,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,B
7412,459869,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
7413,467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,C
7414,465853,Female,Yes,33,Yes,Healthcare,,Average,2.0,Cat_6,A
7415,461890,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
7416,466582,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
7417,461076,Male,No,42,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
7418,466713,Female,Yes,69,Yes,Artist,1.0,High,4.0,Cat_6,C
7419,460753,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_6,A
7420,460262,Male,No,28,No,Executive,9.0,Low,4.0,Cat_6,D
7421,465249,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
7422,466083,Female,No,21,No,Marketing,2.0,Low,2.0,Cat_3,D
7423,459137,Male,Yes,42,Yes,Artist,7.0,Average,2.0,Cat_6,C
7424,459485,Female,Yes,87,Yes,Lawyer,,High,2.0,Cat_6,A
7425,461734,Female,Yes,81,No,,,High,2.0,Cat_6,B
7426,467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4,B
7427,463137,Female,No,31,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
7428,459839,Male,Yes,45,No,Engineer,1.0,Average,5.0,Cat_6,B
7429,465665,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
7430,466922,Female,No,22,No,Healthcare,0.0,Low,,Cat_6,D
7431,464747,Female,Yes,69,No,Engineer,0.0,Average,4.0,Cat_4,A
7432,464920,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4,B
7433,461638,Male,Yes,70,Yes,Entertainment,0.0,High,2.0,Cat_6,A
7434,461972,Male,Yes,40,No,,,Average,5.0,Cat_3,B
7435,467790,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_6,D
7436,463402,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,D
7437,462900,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,B
7438,460688,Male,Yes,28,No,Doctor,5.0,Low,2.0,Cat_3,D
7439,466033,Female,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B
7440,459620,Female,Yes,29,No,Marketing,,Low,,,D
7441,467121,Male,Yes,53,Yes,Doctor,1.0,Low,,Cat_6,A
7442,461440,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
7443,459598,Male,Yes,40,No,Artist,,Average,2.0,Cat_4,A
7444,465670,Female,No,48,No,Engineer,12.0,Low,1.0,Cat_4,D
7445,463985,Female,Yes,29,Yes,Artist,4.0,Low,2.0,Cat_1,D
7446,466347,Male,Yes,71,No,Executive,5.0,Low,3.0,Cat_4,B
7447,459077,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,A
7448,460339,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6,A
7449,459970,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,A
7450,463464,Male,No,18,No,Healthcare,6.0,Low,4.0,Cat_6,D
7451,459313,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6,C
7452,466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
7453,460077,Female,No,32,Yes,Artist,,Low,1.0,Cat_6,A
7454,460369,Female,Yes,50,Yes,Artist,,Low,2.0,Cat_6,C
7455,464108,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,Cat_7,C
7456,463792,Female,No,38,No,Engineer,,Low,1.0,Cat_6,B
7457,462261,Male,Yes,60,No,Engineer,0.0,Average,3.0,Cat_6,C
7458,463312,Male,Yes,40,No,Engineer,3.0,Low,1.0,Cat_3,A
7459,462667,Female,Yes,40,No,Homemaker,2.0,Average,2.0,Cat_6,A
7460,462917,Male,Yes,65,No,Doctor,1.0,Low,1.0,Cat_1,D
7461,463898,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
7462,459157,Male,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6,D
7463,460287,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,B
7464,460521,Male,No,39,Yes,Artist,1.0,Low,,Cat_4,C
7465,460684,Male,Yes,62,No,Entertainment,8.0,Low,2.0,Cat_3,B
7466,462319,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_2,C
7467,460614,Male,,38,Yes,Entertainment,,Average,4.0,Cat_3,C
7468,462925,Female,Yes,30,No,Homemaker,,Average,2.0,Cat_3,A
7469,465128,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6,B
7470,465222,Male,Yes,69,No,Doctor,8.0,Low,2.0,Cat_6,A
7471,467850,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_4,D
7472,465488,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
7473,461266,Female,No,35,Yes,Artist,,Low,1.0,Cat_4,A
7474,467453,Male,No,49,No,Healthcare,,Low,1.0,Cat_6,D
7475,467672,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
7476,466606,Female,Yes,35,Yes,Engineer,0.0,Low,3.0,Cat_3,B
7477,465596,Male,,36,Yes,Healthcare,8.0,High,2.0,Cat_4,B
7478,462309,Male,No,30,Yes,Healthcare,,Low,1.0,Cat_6,D
7479,461840,Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6,C
7480,461284,Male,No,23,No,Artist,1.0,Low,4.0,Cat_6,D
7481,467878,Female,Yes,42,Yes,Doctor,0.0,Average,4.0,Cat_6,A
7482,465553,Female,Yes,47,Yes,Artist,8.0,Average,4.0,Cat_3,C
7483,463346,Male,Yes,40,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7484,466232,Male,Yes,59,No,Executive,0.0,High,3.0,Cat_6,C
7485,465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,C
7486,462382,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
7487,461363,Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6,A
7488,465658,Male,Yes,71,Yes,Artist,0.0,Average,4.0,Cat_6,C
7489,460748,Female,Yes,60,No,Engineer,0.0,Low,2.0,Cat_3,A
7490,466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C
7491,465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,B
7492,459401,Male,No,26,No,Healthcare,1.0,Low,3.0,,C
7493,459783,Female,Yes,18,No,Artist,,High,,Cat_1,B
7494,462326,Female,Yes,42,Yes,Artist,4.0,Average,2.0,Cat_6,C
7495,459870,Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6,A
7496,467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,D
7497,464488,Female,No,40,Yes,Artist,5.0,Low,9.0,Cat_6,C
7498,466076,Male,No,19,No,Healthcare,8.0,Low,3.0,Cat_6,D
7499,462275,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
7500,459396,Female,No,50,Yes,Engineer,0.0,Low,1.0,Cat_6,B
7501,464417,Male,Yes,72,No,Entertainment,2.0,Average,2.0,Cat_6,C
7502,467311,Male,Yes,67,Yes,Lawyer,1.0,High,3.0,Cat_6,B
7503,464034,Male,Yes,37,Yes,Entertainment,3.0,Low,1.0,Cat_6,A
7504,467748,Male,Yes,38,Yes,Executive,,High,4.0,Cat_6,C
7505,465010,Female,No,42,Yes,Marketing,,Low,3.0,Cat_6,D
7506,459886,Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6,A
7507,466435,Male,Yes,32,No,Executive,1.0,High,5.0,Cat_6,D
7508,463885,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_4,A
7509,462915,Male,Yes,61,No,Engineer,5.0,Average,3.0,Cat_6,B
7510,462824,Male,Yes,38,No,Engineer,0.0,Average,3.0,Cat_4,B
7511,460696,Male,Yes,73,No,Lawyer,1.0,Low,1.0,Cat_6,D
7512,466662,Female,No,30,No,Engineer,1.0,Low,,Cat_4,A
7513,461658,Female,Yes,62,Yes,Artist,0.0,Average,2.0,Cat_5,C
7514,467142,Male,Yes,40,Yes,Executive,0.0,Low,4.0,Cat_6,B
7515,460127,Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
7516,467542,Male,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
7517,462901,Female,Yes,46,No,Homemaker,9.0,Low,1.0,Cat_3,A
7518,465547,Female,Yes,68,,Lawyer,0.0,Low,1.0,Cat_6,A
7519,464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4,A
7520,460867,Male,Yes,40,Yes,Doctor,0.0,Average,5.0,Cat_6,B
7521,464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,C
7522,460779,Female,No,28,No,Entertainment,1.0,Low,2.0,Cat_3,A
7523,458996,Female,Yes,71,No,,1.0,Low,1.0,Cat_6,A
7524,460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6,C
7525,466478,Female,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_3,C
7526,463834,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,Cat_6,C
7527,465796,Female,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_4,C
7528,460654,Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4,D
7529,459752,Female,Yes,63,Yes,,,Average,3.0,Cat_6,B
7530,459057,Male,Yes,68,No,Lawyer,,High,,Cat_6,D
7531,465641,Female,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_6,C
7532,467854,Male,No,28,Yes,Artist,9.0,Low,2.0,Cat_6,A
7533,459291,Female,No,38,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
7534,460749,Male,No,36,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
7535,467861,Female,No,27,No,Artist,,Low,4.0,Cat_4,D
7536,459446,Male,Yes,36,No,Entertainment,,Average,3.0,Cat_6,C
7537,459229,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,Cat_6,B
7538,466038,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4,A
7539,459507,Male,Yes,69,No,Lawyer,,High,2.0,Cat_1,D
7540,467494,Female,Yes,80,Yes,Lawyer,0.0,High,,Cat_6,A
7541,466794,Male,,59,Yes,Entertainment,,Average,4.0,Cat_6,A
7542,464682,Male,Yes,50,,Executive,4.0,Average,9.0,Cat_4,D
7543,459472,Female,Yes,77,No,Lawyer,,High,2.0,Cat_6,A
7544,466023,Male,Yes,68,No,Executive,,High,3.0,Cat_7,B
7545,467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6,B
7546,459266,Male,No,26,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
7547,467642,Male,Yes,46,Yes,Artist,2.0,Average,4.0,Cat_2,C
7548,466477,Male,Yes,36,Yes,Artist,,Average,2.0,,C
7549,459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,B
7550,464143,Male,No,33,Yes,Healthcare,9.0,Low,5.0,Cat_6,D
7551,467678,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,D
7552,466053,Female,No,25,No,Doctor,2.0,Low,1.0,Cat_4,D
7553,467038,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7554,466822,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,Cat_3,B
7555,464371,Male,Yes,49,Yes,Artist,1.0,Low,4.0,Cat_3,C
7556,462788,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_3,C
7557,459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
7558,465236,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,C
7559,461433,Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6,C
7560,466345,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
7561,459942,Male,No,51,Yes,Artist,5.0,Low,1.0,Cat_6,B
7562,462739,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,A
7563,463412,Male,No,33,Yes,Artist,,Low,2.0,Cat_6,A
7564,467243,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
7565,463215,Female,Yes,37,Yes,Engineer,0.0,High,2.0,Cat_6,A
7566,460887,Male,Yes,47,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
7567,467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
7568,460407,Female,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B
7569,466565,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6,B
7570,461590,Male,Yes,41,No,Executive,1.0,High,4.0,Cat_6,B
7571,461128,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
7572,460145,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_2,B
7573,462192,Female,No,23,No,Healthcare,0.0,Low,6.0,Cat_4,D
7574,467470,Male,Yes,53,Yes,Engineer,1.0,Average,3.0,Cat_6,B
7575,462734,Male,Yes,69,Yes,Artist,,Average,2.0,Cat_6,C
7576,467937,Male,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,C
7577,463395,Male,No,31,No,Marketing,,Low,1.0,Cat_6,B
7578,466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6,C
7579,460866,Male,No,28,Yes,Doctor,1.0,Low,9.0,Cat_4,B
7580,463097,Female,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_7,C
7581,461614,Female,No,25,,Healthcare,1.0,Low,1.0,Cat_4,C
